Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2010-03-08 00:00:00-05:00,87.57282997549856,87.77209878624618,87.42720551212457,87.58049011230469,114631200,0.0,0.0,0.0
2010-03-09 00:00:00-05:00,87.31991051685614,88.13232947337823,87.2739263034479,87.72611999511719,154556700,0.0,0.0,0.0
2010-03-10 00:00:00-05:00,87.76445270908626,88.35460494649656,87.68781039671829,88.11701202392578,186088800,0.0,0.0,0.0
2010-03-11 00:00:00-05:00,87.91007528854837,88.50789938565408,87.64182425952048,88.48490142822266,160791100,0.0,0.0,0.0
2010-03-12 00:00:00-05:00,88.86812807874051,88.88346005195285,88.2473176546341,88.4925765991211,162074800,0.0,0.0,0.0
2010-03-15 00:00:00-04:00,88.33928721439617,88.57688015953603,87.8334373793361,88.51556396484375,146816800,0.0,0.0,0.0
2010-03-16 00:00:00-04:00,88.76082984683651,89.30499796061618,88.5155708962959,89.22069549560547,168673000,0.0,0.0,0.0
2010-03-17 00:00:00-04:00,89.48894191436742,90.0407759863007,89.22835100376145,89.74952697753906,177468100,0.0,0.0,0.0
2010-03-18 00:00:00-04:00,89.75720246168463,89.87982901984881,89.34332686394,89.70355224609375,196509100,0.0,0.0,0.0
2010-03-19 00:00:00-04:00,89.24950408935547,90.26536437150686,88.90318448110106,89.24950408935547,226641100,0.48,0.0,0.0
2010-03-22 00:00:00-04:00,88.74153277528087,89.88822754682293,88.6876616423,89.72660827636719,184477800,0.0,0.0,0.0
2010-03-23 00:00:00-04:00,89.8574459548388,90.43463919938411,89.56499761983397,90.35768127441406,182941600,0.0,0.0,0.0
2010-03-24 00:00:00-04:00,90.01907984543259,90.37309107807197,88.94934859181166,89.91902923583984,196072600,0.0,0.0,0.0
2010-03-25 00:00:00-04:00,90.52699256739314,90.94257243654006,89.66505435421169,89.77279663085938,223396300,0.0,0.0,0.0
2010-03-26 00:00:00-04:00,89.94212288055375,90.36539450457524,89.36492949837607,89.71894073486328,205808500,0.0,0.0,0.0
2010-03-29 00:00:00-04:00,90.17298941885024,90.45004268961333,89.80358897217562,90.2884292602539,134513500,0.0,0.0,0.0
2010-03-30 00:00:00-04:00,90.3961491624597,90.6808999178764,89.97287767747639,90.3499755859375,145772500,0.0,0.0,0.0
2010-03-31 00:00:00-04:00,90.00367813000383,90.44234482864312,89.74201997045355,90.04216003417969,161078700,0.0,0.0,0.0
2010-04-01 00:00:00-04:00,90.65782165527344,91.00413525478356,90.11910443529695,90.65782165527344,161215200,0.0,0.0,0.0
2010-04-05 00:00:00-04:00,91.00414387382949,91.4581997860361,90.75017741199501,91.39663696289062,105847600,0.0,0.0,0.0
2010-04-06 00:00:00-04:00,91.13495782606701,91.7737197162742,91.03491311747945,91.61210632324219,110384200,0.0,0.0,0.0
2010-04-07 00:00:00-04:00,91.42742812670278,91.85839727842202,90.66552868439499,91.08880615234375,184576300,0.0,0.0,0.0
2010-04-08 00:00:00-04:00,90.7732705364791,91.55825676935785,90.50391481794789,91.40433502197266,158704000,0.0,0.0,0.0
2010-04-09 00:00:00-04:00,91.59671998444206,92.04308418212307,91.42741489328249,92.00460815429688,133006500,0.0,0.0,0.0
2010-04-12 00:00:00-04:00,92.12004878248375,92.38941035434718,92.01230650234393,92.15083312988281,110279000,0.0,0.0,0.0
2010-04-13 00:00:00-04:00,92.05851744492563,92.38174439589469,91.58136870431706,92.22013092041016,125043600,0.0,0.0,0.0
2010-04-14 00:00:00-04:00,92.55872582394363,93.26675415039062,92.4125074968146,93.26675415039062,161609000,0.0,0.0,0.0
2010-04-15 00:00:00-04:00,93.11282454750047,93.55918878988216,93.08204019924855,93.34370422363281,144615300,0.0,0.0,0.0
2010-04-16 00:00:00-04:00,93.01276969063692,93.34369405891623,91.38893219413995,91.85838317871094,366786700,0.0,0.0,0.0
2010-04-19 00:00:00-04:00,91.5890273726784,92.29704968984373,91.1734475243822,92.20469665527344,217947800,0.0,0.0,0.0
2010-04-20 00:00:00-04:00,92.7818988136371,93.10513152989333,92.25088496056455,93.02816772460938,157708000,0.0,0.0,0.0
2010-04-21 00:00:00-04:00,93.08204772768812,93.29753818288033,92.34324092442992,92.85887145996094,192910100,0.0,0.0,0.0
2010-04-22 00:00:00-04:00,92.2046602121216,93.25130403752037,91.67364661988316,93.1358642578125,115360300,0.0,0.0,0.0
2010-04-23 00:00:00-04:00,93.07433321420677,93.78235549305832,92.83575602235553,93.7438735961914,177335500,0.0,0.0,0.0
2010-04-26 00:00:00-04:00,93.77468818485112,93.98248110053161,93.29754539028033,93.389892578125,143457300,0.0,0.0,0.0
2010-04-27 00:00:00-04:00,92.85117909083824,93.38219302412946,91.0041590437654,91.18116760253906,355853300,0.0,0.0,0.0
2010-04-28 00:00:00-04:00,91.6198034909693,92.10464366802424,91.01951762743234,91.87376403808594,300674100,0.0,0.0,0.0
2010-04-29 00:00:00-04:00,92.42788836575063,93.20517700757185,92.40480157258503,93.01277923583984,193775000,0.0,0.0,0.0
2010-04-30 00:00:00-04:00,93.02816525954452,93.12821585515691,91.41202520714388,91.43511199951172,270000900,0.0,0.0,0.0
2010-05-03 00:00:00-04:00,91.87378074930972,92.87425149900402,91.73525412045225,92.62028503417969,182747900,0.0,0.0,0.0
2010-05-04 00:00:00-04:00,91.58900874243774,91.60439797597907,89.98056081205043,90.44231414794922,360353400,0.0,0.0,0.0
2010-05-05 00:00:00-04:00,89.70353017289962,90.6578272945574,89.24947427545276,89.90362548828125,328973200,0.0,0.0,0.0
2010-05-06 00:00:00-04:00,89.47265992930028,90.04215568017665,80.80706278990212,86.91761779785156,647356600,0.0,0.0,0.0
2010-05-07 00:00:00-04:00,86.68670510004554,87.55634056881054,84.20093016552156,85.62467193603516,637558800,0.0,0.0,0.0
2010-05-10 00:00:00-04:00,89.12632937817145,89.77278885356648,88.4337021944447,89.39569091796875,396159600,0.0,0.0,0.0
2010-05-11 00:00:00-04:00,88.5568328504829,90.31919687969676,88.43370134823692,89.1417236328125,317849800,0.0,0.0,0.0
2010-05-12 00:00:00-04:00,89.49578109260082,90.51933902352981,89.34185929574146,90.38850402832031,235607100,0.0,0.0,0.0
2010-05-13 00:00:00-04:00,90.14220307073084,90.56548052265299,89.18791175455031,89.2648696899414,234452500,0.0,0.0,0.0
2010-05-14 00:00:00-04:00,88.59531931475048,88.75693272250567,86.86373953971346,87.64871978759766,345601400,0.0,0.0,0.0
2010-05-17 00:00:00-04:00,87.88726769661723,88.13353651967681,86.01716180317628,87.69486999511719,325739800,0.0,0.0,0.0
2010-05-18 00:00:00-04:00,88.4106040097404,88.67226797937889,86.21727103143212,86.50202178955078,360556800,0.0,0.0,0.0
2010-05-19 00:00:00-04:00,86.01722842969328,86.78681983179725,84.93210760591522,86.00953674316406,394742700,0.0,0.0,0.0
2010-05-20 00:00:00-04:00,84.17786257241029,84.57035563159165,82.70794679628153,82.7618179321289,530418300,0.0,0.0,0.0
2010-05-21 00:00:00-04:00,81.50736635732991,84.17784156387137,81.08408905880111,83.97005462646484,500909400,0.0,0.0,0.0
2010-05-24 00:00:00-04:00,83.51602900085308,84.18557541498863,82.81570410765535,82.89266204833984,269823000,0.0,0.0,0.0
2010-05-25 00:00:00-04:00,80.89171905417477,83.01579208334846,80.32991498115814,82.97731018066406,396505200,0.0,0.0,0.0
2010-05-26 00:00:00-04:00,83.48524968772061,84.24714327445994,82.23081236818943,82.47708129882812,349719300,0.0,0.0,0.0
2010-05-27 00:00:00-04:00,84.03164859783496,85.27069065760561,83.71611344912307,85.23990631103516,300870500,0.0,0.0,0.0
2010-05-28 00:00:00-04:00,85.14757483035004,85.2091435390799,83.77000579797422,84.17019653320312,297933500,0.0,0.0,0.0
2010-06-01 00:00:00-04:00,83.38516888747911,84.61651309479963,82.63097312928193,82.75410461425781,277909400,0.0,0.0,0.0
2010-06-02 00:00:00-04:00,83.17740147363938,84.916673006195,82.73873481326723,84.90898132324219,240243700,0.0,0.0,0.0
2010-06-03 00:00:00-04:00,85.15526531185506,85.4707946427288,84.3318029834334,85.2014389038086,226618300,0.0,0.0,0.0
2010-06-04 00:00:00-04:00,83.58529437318353,84.13940093467255,81.93067224415783,82.20772552490234,398475600,0.0,0.0,0.0
2010-06-07 00:00:00-04:00,82.50016607087863,82.8157012497651,81.12260312707544,81.18416595458984,264609100,0.0,0.0,0.0
2010-06-08 00:00:00-04:00,81.24572195901324,82.21540826690249,80.53769964535402,82.05379486083984,357774300,0.0,0.0,0.0
2010-06-09 00:00:00-04:00,82.53093685708697,83.33131219838207,81.2688080919906,81.61512756347656,268023300,0.0,0.0,0.0
2010-06-10 00:00:00-04:00,83.00808144880546,84.10089920328315,81.60742613590097,84.0008544921875,317890600,0.0,0.0,0.0
2010-06-11 00:00:00-04:00,83.26205581580983,84.46261594951076,83.20818467831077,84.40874481201172,214128200,0.0,0.0,0.0
2010-06-14 00:00:00-04:00,85.05521407259317,85.51697347477813,84.19327571441265,84.2779312133789,207196100,0.0,0.0,0.0
2010-06-15 00:00:00-04:00,84.87050104747011,86.27115653999604,84.72427686737501,86.19419860839844,238268700,0.0,0.0,0.0
2010-06-16 00:00:00-04:00,85.74783412627524,86.51742518295661,85.57852315436313,86.16341400146484,216374000,0.0,0.0,0.0
2010-06-17 00:00:00-04:00,86.40966791870824,86.4481498134739,85.46307437120565,86.30192565917969,263185800,0.0,0.0,0.0
2010-06-18 00:00:00-04:00,86.47285479431449,86.70482707520713,86.11715924405226,86.3955307006836,174006600,0.531,0.0,0.0
2010-06-21 00:00:00-04:00,87.47032472370944,87.53218043998716,85.66864498696324,86.14806365966797,213140700,0.0,0.0,0.0
2010-06-22 00:00:00-04:00,86.1480840212502,86.52697618309121,84.60157865926269,84.72529602050781,239355400,0.0,0.0,0.0
2010-06-23 00:00:00-04:00,84.77942525250643,85.08099333247073,83.88245519143183,84.46239471435547,254639900,0.0,0.0,0.0
2010-06-24 00:00:00-04:00,84.04482398769842,84.15307887588587,82.84628014061728,83.06278991699219,268523600,0.0,0.0,0.0
2010-06-25 00:00:00-04:00,83.31023998006224,83.83605202511482,82.56018395555859,83.4107666015625,238726500,0.0,0.0,0.0
2010-06-28 00:00:00-04:00,83.5344839963882,83.75872797593826,82.84628960028098,83.14785766601562,169218600,0.0,0.0,0.0
2010-06-29 00:00:00-04:00,81.98020455830354,83.13235470912676,80.07027637225676,80.58061981201172,373649500,0.0,0.0,0.0
2010-06-30 00:00:00-04:00,80.35639890545096,81.09872060233302,79.55221559229994,79.81512451171875,284101700,0.0,0.0,0.0
2010-07-01 00:00:00-04:00,79.7610025349314,80.02390557290718,78.1990290641321,79.45943450927734,382924800,0.0,0.0,0.0
2010-07-02 00:00:00-04:00,79.73007565807359,79.96978207504763,78.57793094169789,79.02641296386719,233385200,0.0,0.0,0.0
2010-07-06 00:00:00-04:00,80.13986577075187,80.7043425305105,78.77894010706613,79.54446411132812,256935300,0.0,0.0,0.0
2010-07-07 00:00:00-04:00,79.74553982348779,82.15035592092681,79.66048156413534,82.04983520507812,253769400,0.0,0.0,0.0
2010-07-08 00:00:00-04:00,82.73803973550294,82.95454954977731,81.89519711572774,82.86176300048828,210842100,0.0,0.0,0.0
2010-07-09 00:00:00-04:00,82.8385380605153,83.48807322712538,82.6838899205573,83.48033905029297,144999900,0.0,0.0,0.0
2010-07-12 00:00:00-04:00,83.20197078167898,83.69685192733837,82.85400950407268,83.53446960449219,131283600,0.0,0.0,0.0
2010-07-13 00:00:00-04:00,84.4005080587285,85.12736136699482,84.23039157186358,84.79486846923828,213025900,0.0,0.0,0.0
2010-07-14 00:00:00-04:00,84.52420815117978,85.11961573380185,84.17624697132311,84.78711700439453,184426800,0.0,0.0,0.0
2010-07-15 00:00:00-04:00,84.75622106273737,85.10418238570419,83.64273539012454,84.81034851074219,232337900,0.0,0.0,0.0
2010-07-16 00:00:00-04:00,84.3541185940872,84.44691102470973,82.31273231598195,82.4751205444336,282693400,0.0,0.0,0.0
2010-07-19 00:00:00-04:00,82.7766936708103,83.22517569783516,82.13489259321288,82.96227264404297,186709000,0.0,0.0,0.0
2010-07-20 00:00:00-04:00,81.86425649152096,83.9443020146944,81.82559150098291,83.8824462890625,258162400,0.0,0.0,0.0
2010-07-21 00:00:00-04:00,84.3154686808301,84.3386653161477,82.4519269843229,82.79216003417969,264527000,0.0,0.0,0.0
2010-07-22 00:00:00-04:00,83.77416813933158,85.01137678683637,83.76643986238452,84.64021301269531,274781300,0.0,0.0,0.0
2010-07-23 00:00:00-04:00,84.4701069272669,85.49853423484295,84.23040052454193,85.37481689453125,222020800,0.0,0.0,0.0
2010-07-26 00:00:00-04:00,85.52173159816735,86.34911159792647,85.28202519339425,86.26405334472656,184445700,0.0,0.0,0.0
2010-07-27 00:00:00-04:00,86.73572990415374,86.8285223262381,85.91608415714414,86.25631713867188,204855600,0.0,0.0,0.0
2010-07-28 00:00:00-04:00,86.0784617474994,86.34137064592007,85.41346417434171,85.69956970214844,163056200,0.0,0.0,0.0
2010-07-29 00:00:00-04:00,86.2331255728813,86.4651037078635,84.60156804811628,85.28202819824219,220149100,0.0,0.0,0.0
2010-07-30 00:00:00-04:00,84.41597916408115,85.72277785670565,84.26906519173461,85.26655578613281,220070600,0.0,0.0,0.0
2010-08-02 00:00:00-04:00,86.59653266936697,87.3311259724532,86.24857145700072,87.19194030761719,188263200,0.0,0.0,0.0
2010-08-03 00:00:00-04:00,86.97544611090805,87.19968415036233,86.48829324729384,86.77439880371094,146657300,0.0,0.0,0.0
2010-08-04 00:00:00-04:00,87.01409139789715,87.46257920457812,86.72799178630049,87.35432434082031,158171700,0.0,0.0,0.0
2010-08-05 00:00:00-04:00,86.79763848770997,87.3079882361673,86.66618690987757,87.26158905029297,140473800,0.0,0.0,0.0
2010-08-06 00:00:00-04:00,86.40323035085461,87.04503132428655,85.76916355405812,86.90584564208984,239728300,0.0,0.0,0.0
2010-08-09 00:00:00-04:00,87.31569218888428,87.51673953978475,86.85174175557154,87.36981964111328,120800400,0.0,0.0,0.0
2010-08-10 00:00:00-04:00,86.62745704333086,87.36205029189743,86.11711357644027,86.8980941772461,242916300,0.0,0.0,0.0
2010-08-11 00:00:00-04:00,85.56038437372298,85.59131517951262,84.37730907464717,84.51649475097656,273406900,0.0,0.0,0.0
2010-08-12 00:00:00-04:00,83.24062897449872,84.29998107510472,83.20196399149856,83.9984130859375,239542600,0.0,0.0,0.0
2010-08-13 00:00:00-04:00,83.73551410822492,84.25359186844184,83.65045586109099,83.7509765625,158698500,0.0,0.0,0.0
2010-08-16 00:00:00-04:00,83.17879504276162,83.98297858131653,82.8772269532348,83.71234130859375,147895300,0.0,0.0,0.0
2010-08-17 00:00:00-04:00,84.43146444189946,85.35936532476892,84.19175209258907,84.74076080322266,172270300,0.0,0.0,0.0
2010-08-18 00:00:00-04:00,84.7020954690576,85.35162485933519,84.2149484263494,84.8954086303711,182922100,0.0,0.0,0.0
2010-08-19 00:00:00-04:00,84.454664538736,84.66344018112663,83.0705414371494,83.41850280761719,265847600,0.0,0.0,0.0
2010-08-20 00:00:00-04:00,83.17105430192603,83.46489408865696,82.54472153454634,83.14785766601562,209714200,0.0,0.0,0.0
2010-08-23 00:00:00-04:00,83.54220143635864,83.95202432052969,82.7921455618048,82.830810546875,163490300,0.0,0.0,0.0
2010-08-24 00:00:00-04:00,81.92610590503891,82.26633891732237,81.16832170425151,81.6013412475586,280677800,0.0,0.0,0.0
2010-08-25 00:00:00-04:00,81.15284887250391,82.22766939352442,80.64250528168157,81.91837310791016,272234800,0.0,0.0,0.0
2010-08-26 00:00:00-04:00,82.30498896251427,82.41324382868751,81.09871118316603,81.36935424804688,224439500,0.0,0.0,0.0
2010-08-27 00:00:00-04:00,81.87971245047916,82.7148266244565,80.6579719995992,82.62976837158203,272649000,0.0,0.0,0.0
2010-08-30 00:00:00-04:00,82.41326273397449,82.66843750539655,81.42350035937277,81.43122863769531,167238600,0.0,0.0,0.0
2010-08-31 00:00:00-04:00,81.12966059854163,81.94931235831108,80.79716174775051,81.43122863769531,273933100,0.0,0.0,0.0
2010-09-01 00:00:00-04:00,82.52926523650632,83.98297822340051,82.47513778219245,83.86698913574219,256828100,0.0,0.0,0.0
2010-09-02 00:00:00-04:00,84.06800986361957,84.66341167246294,83.8901591989557,84.64794921875,156112200,0.0,0.0,0.0
2010-09-03 00:00:00-04:00,85.4753192662898,85.82328047943697,85.01909729185165,85.74595642089844,212197300,0.0,0.0,0.0
2010-09-07 00:00:00-04:00,85.34385756709275,85.45211241598561,84.7097909238145,84.77938079833984,141973700,0.0,0.0,0.0
2010-09-08 00:00:00-04:00,84.94952563216557,85.715044004975,84.91086064487823,85.37481689453125,149924400,0.0,0.0,0.0
2010-09-09 00:00:00-04:00,86.33366499307684,86.35686163012674,85.53721565729708,85.7691879272461,147017900,0.0,0.0,0.0
2010-09-10 00:00:00-04:00,85.92380762297381,86.30269964188619,85.73049452564847,86.20217895507812,127819000,0.0,0.0,0.0
2010-09-13 00:00:00-04:00,87.05277111888712,87.33887077893124,86.70480394121513,87.16102600097656,178503500,0.0,0.0,0.0
2010-09-14 00:00:00-04:00,86.99092163016962,87.60179192110652,86.66615693861819,87.1069107055664,209823600,0.0,0.0,0.0
2010-09-15 00:00:00-04:00,86.85168823914316,87.53988223605194,86.58878531872686,87.43936157226562,168608400,0.0,0.0,0.0
2010-09-16 00:00:00-04:00,87.16876577071938,87.47033380438073,86.87492601523981,87.41620635986328,199962900,0.0,0.0,0.0
2010-09-17 00:00:00-04:00,87.87642831565924,87.96194194509968,87.20787044786998,87.44886016845703,195836900,0.602,0.0,0.0
2010-09-20 00:00:00-04:00,87.752054508724,88.9803359596114,87.47219276216653,88.7859878540039,214555200,0.0,0.0,0.0
2010-09-21 00:00:00-04:00,88.8558894795987,89.27567585292553,88.24174921569082,88.60712432861328,268389100,0.0,0.0,0.0
2010-09-22 00:00:00-04:00,88.46724208002858,88.96477265486826,87.92306393621297,88.17182922363281,191322400,0.0,0.0,0.0
2010-09-23 00:00:00-04:00,87.44884368029423,88.36616667957976,87.20785400514491,87.45661926269531,202354300,0.0,0.0,0.0
2010-09-24 00:00:00-04:00,88.42835302820583,89.3223551461258,88.35061500295869,89.26016235351562,209671800,0.0,0.0,0.0
2010-09-27 00:00:00-04:00,89.29126793347478,89.39232678358691,88.74709576974527,88.83260345458984,128761800,0.0,0.0,0.0
2010-09-28 00:00:00-04:00,88.94920665377072,89.4311919125906,87.98524206716223,89.1435546875,209207500,0.0,0.0,0.0
2010-09-29 00:00:00-04:00,88.91812212951531,89.33014499810338,88.63826044909388,88.98809051513672,179665800,0.0,0.0,0.0
2010-09-30 00:00:00-04:00,89.43895240445585,90.01422082654625,88.30395485966649,88.72374725341797,287106700,0.0,0.0,0.0
2010-10-01 00:00:00-04:00,89.39236901338506,89.49343384227292,88.56833479587549,89.09696197509766,174638700,0.0,0.0,0.0
2010-10-04 00:00:00-04:00,88.91033759847498,89.28348248923699,87.98523909128271,88.42835235595703,166153200,0.0,0.0,0.0
2010-10-05 00:00:00-04:00,89.24461547355021,90.42624885617643,89.14355070466641,90.20858001708984,229634100,0.0,0.0,0.0
2010-10-06 00:00:00-04:00,90.19306059721347,90.43405626619023,89.83546081699502,90.20083618164062,148626600,0.0,0.0,0.0
2010-10-07 00:00:00-04:00,90.56620502761895,90.58952584818871,89.54782298918734,90.09199523925781,164860000,0.0,0.0,0.0
2010-10-08 00:00:00-04:00,90.21639990118109,90.84608591361905,89.87434531119803,90.59732055664062,177760100,0.0,0.0,0.0
2010-10-11 00:00:00-04:00,90.73721750911345,90.93156555692048,90.37184223027114,90.68280029296875,103098300,0.0,0.0,0.0
2010-10-12 00:00:00-04:00,90.3873948338043,91.22697989223039,89.90541543180696,90.9626693725586,182210000,0.0,0.0,0.0
2010-10-13 00:00:00-04:00,91.46794917586311,92.15982760867952,91.25027442520908,91.6700668334961,194347200,0.0,0.0,0.0
2010-10-14 00:00:00-04:00,91.58457847010324,91.74006047769636,90.7372237700913,91.31249237060547,217764300,0.0,0.0,0.0
2010-10-15 00:00:00-04:00,91.94992749288714,92.00434469723308,90.76829422807643,91.49903869628906,243705000,0.0,0.0,0.0
2010-10-18 00:00:00-04:00,91.53013587611355,92.25311070065922,91.19585706624768,91.9499282836914,141204800,0.0,0.0,0.0
2010-10-19 00:00:00-04:00,91.10259482141043,91.6156705949366,90.19304142978771,90.7449951171875,280604700,0.0,0.0,0.0
2010-10-20 00:00:00-04:00,90.90828084132677,92.07436959124206,90.8538636035721,91.63125610351562,200051800,0.0,0.0,0.0
2010-10-21 00:00:00-04:00,92.04322743912587,92.5796239644243,91.11812892598498,91.83332824707031,221585500,0.0,0.0,0.0
2010-10-22 00:00:00-04:00,91.97329812177608,92.1443254083658,91.73230836214529,92.00439453125,108212400,0.0,0.0,0.0
2010-10-25 00:00:00-04:00,92.61851323201107,93.10049856760257,92.2064962838431,92.27645874023438,151145700,0.0,0.0,0.0
2010-10-26 00:00:00-04:00,91.81001453399644,92.38528308188464,91.63121765541099,92.29199981689453,158982900,0.0,0.0,0.0
2010-10-27 00:00:00-04:00,91.64677415089048,92.12875949301548,91.15701915641597,92.02769470214844,190024000,0.0,0.0,0.0
2010-10-28 00:00:00-04:00,92.55633455192014,92.59520654320198,91.60014524913176,92.04325866699219,168576000,0.0,0.0,0.0
2010-10-29 00:00:00-04:00,91.94994568132982,92.29200013689716,91.78669403599949,92.11319732666016,144305500,0.0,0.0,0.0
2010-11-01 00:00:00-04:00,92.56409489454455,93.09272186135344,91.61567540135518,92.14430236816406,174074800,0.0,0.0,0.0
2010-11-02 00:00:00-04:00,92.83619667310529,93.09273758216591,92.58743134854042,92.87506866455078,158345900,0.0,0.0,0.0
2010-11-03 00:00:00-04:00,93.03830616178591,93.30261668399423,92.08211106978553,93.24819946289062,226702800,0.0,0.0,0.0
2010-11-04 00:00:00-04:00,94.28212126574593,95.0906098328729,93.26373942273545,95.0439682006836,215039400,0.0,0.0,0.0
2010-11-05 00:00:00-04:00,95.10616795057761,95.5570568929279,94.98178827087926,95.40158081054688,180654100,0.0,0.0,0.0
